"fullname","office","position","id","last_name","is_corrected","patronymic","created_date","document_type","source","url","first_name","dnt_costDate_hidden","costDate","dnt_objectType_encoded","model","otherObjectType","owningDate","dnt_graduationYear_hidden","object_identificationNumber_extendedstatus","person","graduationYear","iteration","brand","objectType","object_id","ownershipType","otherOwnership","percent.ownership","costDate_extendedstatus","model_extendedstatus","brand_extendedstatus","typeProperty","otherTypeProperty","graduationYear_extendedstatus","declarant","subjectRelation"
"Дубневич Богдан Васильович","Верховна Рада України","Народний депутат України","nacp_fd9af232-d7a2-4fc6-b2a8-e61067c6f823","Дубневич","FALSE","Васильович",2018-03-27,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_fd9af232-d7a2-4fc6-b2a8-e61067c6f823","Богдан","TRUE",0,"other","","Причіп легковий",2005-09-22,"FALSE",NA,"1","2003","1520514148014","STEMA","Інше","1520514148014","Власність","",NA,"2","2",NA,NA,NA,NA,"Дубневич Богдан Васильович",NA
"Дубневич Ярослав Васильович","Верховна рада України","народний депутат України","nacp_5ac3c237-a0cf-4208-9f07-d4d3fe6ef2bb","Дубневич","FALSE","Васильович",2018-03-27,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_5ac3c237-a0cf-4208-9f07-d4d3fe6ef2bb","Ярослав","TRUE",0,"car","S 500L 4matic","",2016-11-01,"FALSE",NA,"1","2009","1486640555870","Mercedes-Benz","Автомобіль легковий","1486640555870",NA,NA,NA,"2",NA,NA,NA,NA,NA,"Дубневич Ярослав Васильович",NA
"Дубневич Ярослав Васильович","Верховна рада України","народний депутат України","nacp_5ac3c237-a0cf-4208-9f07-d4d3fe6ef2bb","Дубневич","FALSE","Васильович",2018-03-27,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_5ac3c237-a0cf-4208-9f07-d4d3fe6ef2bb","Ярослав","TRUE",0,"car","Sequoia","",2016-11-01,"FALSE",NA,"1","2009","1486640756782","Toyota","Автомобіль легковий","1486640756782",NA,NA,NA,"2",NA,NA,NA,NA,NA,"Дубневич Ярослав Васильович",NA
"Дунаєв Сергій Володимирович","Верховна Рада України","Народній депутат України, Член Комітету Верховної Ради України з питань запобігання і протидії корупції","nacp_126939fd-487a-41f3-a9c9-7544bd63c234","Дунаєв","TRUE","Володимирович",2018-04-06,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_126939fd-487a-41f3-a9c9-7544bd63c234","Сергій","TRUE",0,"car","Touareg 3.6 FSI","",2010-09-04,"FALSE",NA,"1477651981648","2010","1477809690459","Volkswagen","Автомобіль легковий","1477809690459","Власність","",NA,"2",NA,NA,NA,NA,NA,"Дунаєва  Олена Іванівна","дружина"
"Дунаєв Сергій Володимирович","Верховна Рада України","Народній депутат України, Член Комітету Верховної Ради України з питань запобігання і протидії корупції","nacp_126939fd-487a-41f3-a9c9-7544bd63c234","Дунаєв","TRUE","Володимирович",2018-04-06,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_126939fd-487a-41f3-a9c9-7544bd63c234","Сергій","TRUE",0,"car","GL 500","",2008-09-16,"FALSE",NA,"1","2008","1477809506827","Mercedes-Benz ","Автомобіль легковий","1477809506827","Власність","",NA,"2",NA,NA,NA,NA,NA,"Дунаєв Сергій Володимирович",NA
"Євлахов Анатолій Сергійович","Верховна Рада України","народний депутат України","nacp_e62c42c3-4e36-4e36-9358-c6806b734e0e","Євлахов","FALSE","Сергійович",2018-03-29,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_e62c42c3-4e36-4e36-9358-c6806b734e0e","Анатолій","FALSE",324000,"car","ML350","",2007-12-28,"FALSE",NA,"1475566400760","2007","1475569159230","Mercedes - Benz","Автомобіль легковий","1475569159230","Власність","",NA,"0",NA,NA,NA,NA,NA,"Бондар Олена Анатоліївна","дружина"
"Євлахов Анатолій Сергійович","Верховна Рада України","народний депутат України","nacp_e62c42c3-4e36-4e36-9358-c6806b734e0e","Євлахов","FALSE","Сергійович",2018-03-29,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_e62c42c3-4e36-4e36-9358-c6806b734e0e","Анатолій","FALSE",1033116,"car","Range Rover","",2011-08-08,"FALSE",NA,"1","2011","1475569545955","Land Rover","Автомобіль легковий","1475569545955","Власність","",NA,NA,NA,NA,NA,NA,NA,"Євлахов Анатолій Сергійович",NA
"Євтушок Сергій Миколайович","Верховна Рада УКраїни","народний депутат України","nacp_0e799ab4-8466-4741-9e0f-d4f55b59e646","Євтушок","FALSE","Миколайович",2018-03-28,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_0e799ab4-8466-4741-9e0f-d4f55b59e646","Сергій","FALSE",355020,"car","RAV-4","",2014-02-11,"FALSE",NA,"1","2013","1477651750263","Toyota","Автомобіль легковий","1477651750263","Власність","",NA,NA,NA,NA,NA,NA,NA,"Євтушок Сергій Миколайович",NA
"Єдаков Ярослав Юрійович","Управління справами Верховної Ради України","народний депутат України","nacp_b2b4dab6-93b2-4ffc-9402-20db1892d14c","Єдаков","FALSE","Юрійович",2018-03-21,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_b2b4dab6-93b2-4ffc-9402-20db1892d14c","Ярослав","FALSE",225000,"car","PRADO","",2007-03-26,"FALSE","0","1","2007","1477468216318","TOYOTA","Автомобіль легковий","1477468216318",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Єдаков Ярослав Юрійович",NA
"Єдаков Ярослав Юрійович","Управління справами Верховної Ради України","народний депутат України","nacp_b2b4dab6-93b2-4ffc-9402-20db1892d14c","Єдаков","FALSE","Юрійович",2018-03-21,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_b2b4dab6-93b2-4ffc-9402-20db1892d14c","Ярослав","TRUE",0,"car","CAMRY","",2016-09-29,"FALSE","0","1","2016","1490014934421","TOYOTA","Автомобіль легковий","1490014934421",NA,NA,NA,"2",NA,NA,NA,NA,NA,"Єдаков Ярослав Юрійович",NA
"Єднак Остап Володимирович","Верховна Рада України","Народний депутат України","nacp_b08c1046-1270-429e-a0a0-12a638b9d9c8","Єднак","FALSE","Володимирович",2018-03-23,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_b08c1046-1270-429e-a0a0-12a638b9d9c8","Остап","TRUE",0,"car","T4","",2008-09-16,"FALSE",NA,"1486368439707","2002","1486373540824","Volkswagen","Автомобіль легковий","1486373540824","Власність","",NA,"2",NA,NA,NA,NA,NA,"Єднак Володимир Федорович","батько"
"Єднак Остап Володимирович","Верховна Рада України","Народний депутат України","nacp_b08c1046-1270-429e-a0a0-12a638b9d9c8","Єднак","FALSE","Володимирович",2018-03-23,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_b08c1046-1270-429e-a0a0-12a638b9d9c8","Остап","TRUE",0,"car","Legacy","",2012-08-27,"FALSE",NA,"1","2008","1486480094963","Subaru","Автомобіль легковий","1486480094963","Інше право користування","По довіреності",NA,"2",NA,NA,NA,NA,NA,"Єднак Остап Володимирович",NA
"Єленський Віктор Євгенович","Верховна Рада України","народний депутат","nacp_134a695d-fbee-4cef-a50e-b00b5b28471a","Єленський","FALSE","Євгенович",2018-03-23,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_134a695d-fbee-4cef-a50e-b00b5b28471a","Віктор","FALSE",84000,"car","RX 330","",2009-07-17,"FALSE","0","1477125664753","2003","1477127471569","Lexus","Автомобіль легковий","1477127471569","Власність","",NA,"0",NA,NA,NA,NA,NA,"Володарська Лариса Миколаївна","дружина"
"Ємець Леонід Олександрович","Верховна Рада України","народний депутат","nacp_5594d772-ab1c-4f1f-a530-d998a5de184f","Ємець","FALSE","Олександрович",2018-03-31,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_5594d772-ab1c-4f1f-a530-d998a5de184f","Леонід","TRUE",0,"car","Sequoia","",2013-02-09,"FALSE",NA,"1477298997306","2008",NA,"Toyota","Автомобіль легковий","1477306548603","Власність","",NA,"2",NA,NA,NA,NA,NA,"Ємець Світлана Володимирівна","дружина"
"Ємець Леонід Олександрович","Верховна Рада України","народний депутат","nacp_5594d772-ab1c-4f1f-a530-d998a5de184f","Ємець","FALSE","Олександрович",2018-03-31,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_5594d772-ab1c-4f1f-a530-d998a5de184f","Леонід","TRUE",0,"car","LEAF","",2016-03-25,"FALSE",NA,"1","2013","1522481813470","NISSAN","Автомобіль легковий","1522481813470","Інше право користування","користування",NA,"2",NA,NA,NA,NA,NA,"Ємець Леонід Олександрович",NA
"Єфімов Максим Вікторович","Верховна Рада","Народний депутат України","nacp_2a4fe4ac-3364-4702-b7f3-0fcac4eb1719","Єфімов","FALSE","Вікторович",2018-03-29,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_2a4fe4ac-3364-4702-b7f3-0fcac4eb1719","Максим","FALSE",298750,"car","Range Rover Sport","",2017-01-12,"FALSE",NA,"1476947778134","2014","1520932577202","Land Rover","Автомобіль легковий","1520932577202","Власність","",NA,NA,NA,NA,NA,NA,NA,"Єфимова Ганна Олександрівна","дружина"
"Єфімов Максим Вікторович","Верховна Рада","Народний депутат України","nacp_2a4fe4ac-3364-4702-b7f3-0fcac4eb1719","Єфімов","FALSE","Вікторович",2018-03-29,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_2a4fe4ac-3364-4702-b7f3-0fcac4eb1719","Максим","FALSE",760208,"car","GX 460","",2010-09-23,"FALSE",NA,"1476947778134","2010","1476965751873","Lexus","Автомобіль легковий","1476965751873","Власність","",NA,"0",NA,NA,NA,NA,NA,"Єфимова Ганна Олександрівна","дружина"
"Єфімов Максим Вікторович","Верховна Рада","Народний депутат України","nacp_2a4fe4ac-3364-4702-b7f3-0fcac4eb1719","Єфімов","FALSE","Вікторович",2018-03-29,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_2a4fe4ac-3364-4702-b7f3-0fcac4eb1719","Максим","FALSE",195754,"water_transport","RXP X RS 260 hp (3,31 м)","",2013-06-28,"FALSE",NA,"1","2013","1476965382942","Bombardier","Водний засіб","1476965382942","Власність","",NA,NA,NA,NA,NA,NA,NA,"Єфімов Максим Вікторович",NA
