"fullname","office","position","id","last_name","is_corrected","patronymic","created_date","document_type","source","url","first_name","person","legalForm","corporate_rights_company_code","country","corporate_rights_company_code_extendedstatus","iteration","en_name","name","dnt_cost_hidden","cost_percent","dnt_cost_percent_hidden","cost","object_id","ownershipType","otherOwnership","percent.ownership","cost_extendedstatus","cost_percent_extendedstatus","legalForm_extendedstatus","name_extendedstatus","en_name_extendedstatus","country_extendedstatus","declarant","subjectRelation"
"Дунаєв Сергій Володимирович","Верховна Рада України","Народній депутат України, Член Комітету Верховної Ради України з питань запобігання і протидії корупції","nacp_126939fd-487a-41f3-a9c9-7544bd63c234","Дунаєв","TRUE","Володимирович",2018-04-06,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_126939fd-487a-41f3-a9c9-7544bd63c234","Сергій","1477652152229","Товариство з додатковою відповідальністю","20187383","1",NA,"1477813243550","","Страхова компанія товариство з додатковою відповідальністю ''ОЛВІ''","FALSE","0.06","FALSE","22400","1477813243550","Власність","",NA,NA,NA,NA,NA,NA,NA,"Дунаєв  Артем Сергійович","син"
"Дунаєв Сергій Володимирович","Верховна Рада України","Народній депутат України, Член Комітету Верховної Ради України з питань запобігання і протидії корупції","nacp_126939fd-487a-41f3-a9c9-7544bd63c234","Дунаєв","TRUE","Володимирович",2018-04-06,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_126939fd-487a-41f3-a9c9-7544bd63c234","Сергій","1","Товариство з додатковою відповідальністю","20187383","1",NA,"1477811282312","","товариства, підприємства, організації, у т. ч.: Страхова компанія товариство з додатковою відповідальністю ""ОЛВІ""","FALSE","99.93","FALSE","39972000","1477811282312","Власність","",NA,NA,NA,NA,NA,NA,NA,"Дунаєв Сергій Володимирович",NA
"Дунаєв Сергій Володимирович","Верховна Рада України","Народній депутат України, Член Комітету Верховної Ради України з питань запобігання і протидії корупції","nacp_126939fd-487a-41f3-a9c9-7544bd63c234","Дунаєв","TRUE","Володимирович",2018-04-06,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_126939fd-487a-41f3-a9c9-7544bd63c234","Сергій","1477651981648","Товариство з обмеженою відповідальністю","34279229","1",NA,"1490735364507","","Товариство з обмеженою відповідальністю ""Енергетична інвестиційна компанія""","FALSE","1.047","FALSE","200000","1490735364507","Власність","",NA,NA,NA,NA,NA,NA,NA,"Дунаєва  Олена Іванівна","дружина"
"Дунаєв Сергій Володимирович","Верховна Рада України","Народній депутат України, Член Комітету Верховної Ради України з питань запобігання і протидії корупції","nacp_126939fd-487a-41f3-a9c9-7544bd63c234","Дунаєв","TRUE","Володимирович",2018-04-06,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_126939fd-487a-41f3-a9c9-7544bd63c234","Сергій","1477652152229","Товариство з обмеженою відповідальністю","32792524","1",NA,"1477813604728","","Товариство з обмеженою відповідальністю ''ЛІЗИНГ ІНВЕСТ''","FALSE","0.02","FALSE","30000","1477813604728","Власність","",NA,NA,NA,NA,NA,NA,NA,"Дунаєв  Артем Сергійович","син"
"Дунаєв Сергій Володимирович","Верховна Рада України","Народній депутат України, Член Комітету Верховної Ради України з питань запобігання і протидії корупції","nacp_126939fd-487a-41f3-a9c9-7544bd63c234","Дунаєв","TRUE","Володимирович",2018-04-06,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_126939fd-487a-41f3-a9c9-7544bd63c234","Сергій","1477651981648","Мале приватне виробничо-комерційне підприємство","31097959","1",NA,"1477812746484","","Мале приватне виробничо-комерційне підприємство ""ЛЕГІОН""","FALSE","100","FALSE","100","1477812746484","Власність","",NA,NA,NA,NA,NA,NA,NA,"Дунаєва  Олена Іванівна","дружина"
"Євлахов Анатолій Сергійович","Верховна Рада України","народний депутат України","nacp_e62c42c3-4e36-4e36-9358-c6806b734e0e","Євлахов","FALSE","Сергійович",2018-03-29,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_e62c42c3-4e36-4e36-9358-c6806b734e0e","Анатолій","1475566400760","Товариство з обмеженою відповідальністю","21394300","1",NA,"1476702639647","","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ТОРГОВИЙ ДІМ ""СЛАВИЧ""","FALSE","16","FALSE","1818980","1476702639647","Власність","",NA,NA,NA,NA,NA,NA,NA,"Бондар Олена Анатоліївна","дружина"
"Євлахов Анатолій Сергійович","Верховна Рада України","народний депутат України","nacp_e62c42c3-4e36-4e36-9358-c6806b734e0e","Євлахов","FALSE","Сергійович",2018-03-29,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_e62c42c3-4e36-4e36-9358-c6806b734e0e","Анатолій","1475566400760","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ","41540618","1",NA,"1520606692997","","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ХОУМ ДЕКОР""","FALSE","50","FALSE","5000","1520606692997","Власність","",NA,NA,NA,NA,NA,NA,NA,"Бондар Олена Анатоліївна","дружина"
"Ємець Леонід Олександрович","Верховна Рада України","народний депутат","nacp_5594d772-ab1c-4f1f-a530-d998a5de184f","Ємець","FALSE","Олександрович",2018-03-31,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_5594d772-ab1c-4f1f-a530-d998a5de184f","Леонід","1","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ","32524042","1",NA,"1477307089673","","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""МІЖНАРОДНИЙ МЕДИЧНО-ОЗДОРОВЧИЙ АЛЬЯНС""","FALSE","16.67","FALSE","3084","1477307089673","Власність","",NA,NA,NA,NA,NA,NA,NA,"Ємець Леонід Олександрович",NA
"Ємець Леонід Олександрович","Верховна Рада України","народний депутат","nacp_5594d772-ab1c-4f1f-a530-d998a5de184f","Ємець","FALSE","Олександрович",2018-03-31,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_5594d772-ab1c-4f1f-a530-d998a5de184f","Леонід","1","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ","33549623","1",NA,"1477307508652","","МАГІСТРАЛЬ МЕДІА СЕРВІС","FALSE","25","FALSE","7250","1477307508652","Власність","",NA,NA,NA,NA,NA,NA,NA,"Ємець Леонід Олександрович",NA
"Єфімов Максим Вікторович","Верховна Рада","Народний депутат України","nacp_2a4fe4ac-3364-4702-b7f3-0fcac4eb1719","Єфімов","FALSE","Вікторович",2018-03-29,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_2a4fe4ac-3364-4702-b7f3-0fcac4eb1719","Максим","1","ТОВ","1450705","33",NA,"1477059919923","Strategy Invest Group Inc, LTD ","Strategy Invest Group Inc, LTD ","FALSE","100","FALSE","252500","1477059919923","Власність","",NA,NA,NA,NA,NA,NA,NA,"Єфімов Максим Вікторович",NA
"Єфімов Максим Вікторович","Верховна Рада","Народний депутат України","nacp_2a4fe4ac-3364-4702-b7f3-0fcac4eb1719","Єфімов","FALSE","Вікторович",2018-03-29,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_2a4fe4ac-3364-4702-b7f3-0fcac4eb1719","Максим","1","ТОВ","1721704","33",NA,"1477288584126","Ukrmash Group Inc., LTD","Ukrmash Group Inc., LTD","FALSE","100","FALSE","399625","1477288584126","Власність","",NA,NA,NA,NA,NA,NA,NA,"Єфімов Максим Вікторович",NA
"Єфімов Максим Вікторович","Верховна Рада","Народний депутат України","nacp_2a4fe4ac-3364-4702-b7f3-0fcac4eb1719","Єфімов","FALSE","Вікторович",2018-03-29,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_2a4fe4ac-3364-4702-b7f3-0fcac4eb1719","Максим","1","ТОВ","275980","101",NA,"1521121013816","KME INVEST FINANCE LIMITED","KME INVEST FINANCE LIMITED","FALSE","100","FALSE","29254","1521121013816","Власність","",NA,NA,NA,NA,NA,NA,NA,"Єфімов Максим Вікторович",NA
"Єфімов Максим Вікторович","Верховна Рада","Народний депутат України","nacp_2a4fe4ac-3364-4702-b7f3-0fcac4eb1719","Єфімов","FALSE","Вікторович",2018-03-29,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_2a4fe4ac-3364-4702-b7f3-0fcac4eb1719","Максим","1476947778134","ТОВ","39535883","1",NA,"1521121464062","","ТОВ ""ВІТРЯНИЙ ПАРК ПРИЧОРНОМОРСЬКИЙ""","FALSE","25","FALSE","250","1521121464062","Власність","",NA,NA,NA,NA,NA,NA,NA,"Єфимова Ганна Олександрівна","дружина"
